employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
18213,Operations,region_15,Bachelor's,m,sourcing,1,32,4,6,0,0,58,0
15148,Operations,region_15,Bachelor's,m,sourcing,2,41,4,7,1,0,70,1
60023,Sales & Marketing,region_2,Bachelor's,f,other,1,45,5,15,0,0,52,0
34428,Technology,region_7,Master's & above,f,other,1,41,4,8,1,1,93,1
44034,Operations,region_16,Bachelor's,m,sourcing,1,51,5,22,1,0,62,1
69661,Analytics,region_4,Master's & above,m,other,1,32,4,5,1,0,84,0
51278,Operations,region_14,Bachelor's,m,other,1,32,3,2,1,0,59,0
70018,Sales & Marketing,region_27,Bachelor's,m,sourcing,2,27,4,5,1,0,53,1
42538,Technology,region_7,Master's & above,f,other,1,34,3,4,0,0,81,0
55549,Operations,region_32,Bachelor's,m,other,1,31,4,5,1,0,59,0
27409,Analytics,region_26,Bachelor's,m,sourcing,2,28,4,2,1,1,86,1
60072,Operations,region_22,Bachelor's,f,other,1,36,2,7,1,0,58,1
45779,Procurement,region_14,Bachelor's,f,sourcing,1,29,3,2,0,0,82,1
12536,Analytics,region_22,Bachelor's,m,sourcing,3,27,3,3,0,0,80,0
67686,Technology,region_31,Bachelor's,m,other,1,38,4,14,0,0,78,0
14281,Technology,region_31,Bachelor's,m,other,1,31,2,7,0,0,81,0
43250,Technology,region_2,Bachelor's,f,sourcing,1,31,3,3,0,0,78,0
32164,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,29,3,3,1,0,47,1
31994,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,31,5,4,0,0,51,0
41772,Procurement,region_15,Bachelor's,m,other,1,37,5,10,1,0,67,1
38306,Operations,region_22,Master's & above,m,other,2,34,1,2,1,0,60,0
19176,Finance,region_22,Master's & above,m,sourcing,1,33,4,10,1,0,58,1
76036,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,40,5,11,1,0,47,0
21800,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,38,3,5,0,0,53,0
51547,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,27,2,2,0,0,47,0
37613,R&D,region_2,Bachelor's,f,other,1,34,3,9,0,0,86,1
13805,Sales & Marketing,region_28,Master's & above,m,other,1,33,4,3,1,0,49,1
47268,Sales & Marketing,region_6,Bachelor's,m,other,1,42,5,16,0,0,61,1
36654,Sales & Marketing,region_15,Bachelor's,m,other,1,49,3,8,1,0,47,1
10716,Operations,region_30,Bachelor's,f,other,1,32,5,5,0,0,61,0
12328,Analytics,region_22,Bachelor's,m,sourcing,1,30,4,2,1,0,81,1
9371,Operations,region_15,Bachelor's,f,other,1,31,5,6,1,0,60,0
7582,Operations,region_13,Master's & above,m,other,1,41,5,13,0,0,57,0
8612,Procurement,region_31,Bachelor's,f,other,1,32,5,4,1,1,70,1
37003,Finance,region_2,Bachelor's,m,sourcing,3,34,1,6,0,0,63,0
54552,Sales & Marketing,region_4,Bachelor's,f,other,1,37,5,4,0,1,64,1
42694,Procurement,region_26,Bachelor's,f,sourcing,1,29,3,2,0,0,76,0
49156,Procurement,region_2,Bachelor's,f,sourcing,1,23,3,2,0,0,66,0
19059,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,34,4,5,0,0,49,0
29319,Sales & Marketing,region_2,Bachelor's,m,other,1,39,3,8,0,0,61,1
9295,Operations,region_11,Master's & above,m,other,1,36,3,3,0,0,59,0
50168,Procurement,region_2,Master's & above,m,other,1,45,2,7,0,0,71,0
26946,Analytics,region_25,Master's & above,m,other,1,33,4,8,1,0,95,1
73221,R&D,region_22,Master's & above,m,referred,2,30,5,4,1,0,88,0
27504,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,37,3,10,0,0,51,0
24408,Analytics,region_25,Master's & above,m,other,1,34,5,3,1,0,87,1
12745,Operations,region_22,Bachelor's,f,sourcing,2,33,5,7,0,0,60,0
4653,Operations,region_2,Bachelor's,f,sourcing,1,32,5,10,0,0,69,1
54737,Sales & Marketing,region_23,Master's & above,m,other,2,44,4,6,1,0,61,1
49027,Operations,region_15,Bachelor's,m,sourcing,1,35,3,10,0,0,60,0
32952,Analytics,region_22,Bachelor's,m,sourcing,1,37,3,3,1,0,85,1
71595,Analytics,region_22,Bachelor's,m,sourcing,2,27,3,3,1,0,81,1
25397,Technology,region_32,Bachelor's,m,sourcing,1,31,3,2,1,0,79,1
4258,Sales & Marketing,region_26,Master's & above,m,other,1,47,3,4,1,0,53,0
18410,Technology,region_15,Bachelor's,m,other,1,38,5,3,1,0,76,0
57499,Operations,region_22,Bachelor's,m,sourcing,2,33,3,5,1,0,60,1
70463,Technology,region_23,Bachelor's,m,other,1,36,3,3,0,0,78,0
32890,Operations,region_22,Bachelor's,m,other,3,34,3,5,1,0,59,1
68593,Procurement,region_2,Master's & above,f,other,1,33,5,8,0,0,79,1
70679,Sales & Marketing,region_2,Master's & above,f,other,1,39,1,10,1,0,52,1
59359,R&D,region_26,Bachelor's,m,other,1,38,4,8,0,0,85,0
1754,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,44,5,17,0,0,64,1
71647,Analytics,region_15,Bachelor's,m,other,1,30,5,4,1,0,82,0
34782,Technology,region_2,Master's & above,m,other,1,46,3,3,0,0,88,1
40326,Analytics,region_27,Bachelor's,m,other,1,28,2,4,0,0,81,1
10476,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,33,4,6,1,0,61,1
11085,Finance,region_2,Bachelor's,m,sourcing,2,59,5,3,0,0,75,1
55226,Procurement,region_2,Master's & above,f,sourcing,1,38,5,7,1,0,72,1
7404,Operations,region_22,Bachelor's,m,sourcing,2,32,5,2,1,0,63,1
62309,Operations,region_16,Bachelor's,f,sourcing,1,49,5,3,0,0,66,1
39922,Sales & Marketing,region_2,Bachelor's,m,other,2,50,3,2,1,0,53,1
63636,Sales & Marketing,region_2,Bachelor's,m,other,1,36,4,8,1,0,51,1
58688,HR,region_22,Bachelor's,m,sourcing,1,31,3,9,0,0,96,1
11042,Sales & Marketing,region_25,Master's & above,m,other,1,34,5,7,1,0,46,0
24355,Technology,region_13,Master's & above,m,sourcing,1,35,3,5,0,0,76,0
44287,Finance,region_28,Bachelor's,f,other,1,27,3,1,0,0,61,0
16548,Operations,region_7,Bachelor's,m,other,1,32,5,8,1,0,63,1
42988,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,34,1,8,0,0,48,0
51749,Sales & Marketing,region_7,Master's & above,f,other,1,34,3,9,0,0,47,0
40906,Sales & Marketing,region_26,Bachelor's,m,other,2,26,1,3,0,0,49,0
60044,HR,region_2,Bachelor's,m,sourcing,1,45,3,5,1,0,51,0
63269,Technology,region_27,Bachelor's,m,other,1,26,4,4,1,0,81,0
39450,Technology,region_28,Master's & above,f,sourcing,1,34,4,4,1,0,81,0
20493,Sales & Marketing,region_3,Master's & above,m,sourcing,2,36,3,4,0,0,52,0
62878,Sales & Marketing,region_5,Master's & above,m,other,1,39,3,11,1,1,93,1
13177,Sales & Marketing,region_24,Bachelor's,m,sourcing,4,33,4,6,1,1,50,1
77864,Sales & Marketing,region_7,Master's & above,m,other,1,41,3,5,0,0,50,0
8969,Legal,region_2,Bachelor's,m,sourcing,1,25,3,3,0,0,59,0
52160,Operations,region_15,Bachelor's,f,other,1,35,3,7,1,0,55,1
8625,Sales & Marketing,region_2,Bachelor's,m,other,1,41,5,11,0,0,66,1
27728,Legal,region_2,Bachelor's,m,other,1,28,1,3,0,0,64,0
63802,Analytics,region_22,Bachelor's,f,other,2,28,4,1,0,0,88,1
23096,Operations,region_5,Bachelor's,m,other,2,28,3,6,1,0,57,1
17903,Procurement,region_7,Bachelor's,m,sourcing,1,40,5,7,1,0,68,1
34221,R&D,region_2,Master's & above,m,other,3,38,5,7,1,0,98,1
22862,Procurement,region_4,Master's & above,m,sourcing,1,38,5,3,1,0,70,1
62606,Sales & Marketing,region_22,Bachelor's,m,other,2,26,1,2,0,0,54,0
45673,Operations,region_2,Bachelor's,f,other,1,28,2,3,0,0,53,0
5657,Technology,region_5,Master's & above,m,sourcing,2,39,5,7,1,0,77,1
62032,Analytics,region_22,Bachelor's,m,other,1,33,3,9,1,0,86,1
32247,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,38,3,9,0,0,65,1
18302,Sales & Marketing,region_4,Master's & above,m,other,1,33,3,7,1,0,49,1
37690,Sales & Marketing,region_15,Master's & above,m,other,1,44,1,7,0,0,48,0
24581,Sales & Marketing,region_15,Bachelor's,f,sourcing,1,29,3,7,1,0,56,1
59146,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,28,5,1,1,0,48,1
36558,Analytics,region_7,Bachelor's,m,other,4,27,3,4,1,0,85,1
37240,Operations,region_16,Bachelor's,f,other,1,30,4,5,0,0,58,0
9388,Operations,region_2,Bachelor's,m,sourcing,1,30,5,2,1,0,59,1
3111,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,30,1,6,0,0,48,0
11830,HR,region_2,Bachelor's,m,sourcing,1,35,4,10,1,0,49,1
73275,Procurement,region_17,Master's & above,f,sourcing,1,39,4,5,1,0,68,1
54667,Technology,region_14,Bachelor's,f,other,1,31,1,5,0,0,84,0
69636,Sales & Marketing,region_22,Bachelor's,m,other,1,51,3,4,0,0,49,0
55412,Analytics,region_22,Bachelor's,m,sourcing,2,30,3,6,1,0,85,0
60719,Operations,region_2,Master's & above,f,other,1,53,4,21,0,0,60,0
61046,Sales & Marketing,region_13,Bachelor's,m,other,1,33,3,3,1,0,49,0
74538,Sales & Marketing,region_1,Master's & above,m,other,1,41,3,9,1,0,53,1
63086,Analytics,region_25,Bachelor's,m,other,1,29,3,3,0,0,82,0
64359,Operations,region_23,Bachelor's,f,sourcing,1,30,4,2,0,0,56,0
62660,Analytics,region_22,Bachelor's,m,other,1,28,3,2,1,0,88,1
32142,Sales & Marketing,region_2,Master's & above,m,sourcing,1,42,3,9,1,0,51,1
40036,Operations,region_30,Bachelor's,m,sourcing,1,30,1,5,0,1,86,1
67385,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,26,1,3,0,0,47,0
64453,Sales & Marketing,region_13,Master's & above,m,other,1,56,3,15,1,1,84,1
49648,Operations,region_31,Bachelor's,m,other,1,29,5,3,1,0,59,1
57973,Sales & Marketing,region_27,Bachelor's,m,other,1,30,5,7,1,0,48,1
8403,Analytics,region_31,Master's & above,m,sourcing,1,35,5,9,0,0,85,0
67237,Technology,region_2,Master's & above,f,sourcing,1,44,5,4,1,0,90,1
15846,Operations,region_22,Master's & above,m,sourcing,1,35,5,10,1,0,60,0
18086,Analytics,region_3,Bachelor's,m,other,1,31,3,6,0,0,82,0
71080,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,34,5,2,1,0,54,1
9974,Analytics,region_2,Bachelor's,m,sourcing,2,36,5,4,1,0,86,0
17566,Operations,region_4,Bachelor's,f,other,1,38,3,10,0,0,63,1
55956,HR,region_25,Bachelor's,f,other,1,26,4,5,1,0,52,1
50977,Technology,region_26,Bachelor's,m,sourcing,1,38,4,7,1,0,79,1
4646,Sales & Marketing,region_2,Bachelor's,m,other,1,37,3,8,0,0,59,1
6300,Procurement,region_30,Bachelor's,f,other,1,30,3,6,1,0,69,0
19607,Operations,region_30,Bachelor's,f,other,1,32,5,6,0,0,70,1
1902,Sales & Marketing,region_4,Master's & above,f,other,1,37,3,5,0,0,50,0
61364,Technology,region_2,Master's & above,m,other,1,49,3,6,0,0,80,0
31708,Operations,region_3,Master's & above,m,sourcing,1,45,5,2,0,1,76,1
63610,Analytics,region_31,Bachelor's,m,sourcing,1,29,3,6,0,0,85,0
34135,Sales & Marketing,region_2,Master's & above,m,other,1,60,5,18,1,0,51,0
59039,Technology,region_2,Master's & above,f,other,1,39,5,4,1,1,95,1
14650,Sales & Marketing,region_1,Master's & above,m,other,1,49,3,15,0,0,64,1
58225,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,35,4,2,1,0,62,1
74533,Analytics,region_22,Master's & above,m,sourcing,1,31,3,4,0,0,83,0
33218,Operations,region_2,Master's & above,m,other,1,47,4,6,0,0,73,1
26699,Sales & Marketing,region_9,Bachelor's,m,other,1,26,2,2,0,0,54,0
34966,Finance,region_22,Bachelor's,m,sourcing,1,32,3,9,0,0,70,1
20851,Operations,region_22,Master's & above,m,other,1,34,5,6,0,0,61,0
73386,Procurement,region_15,Master's & above,m,other,1,39,2,4,1,1,74,1
10614,Sales & Marketing,region_1,Master's & above,f,other,1,33,3,2,0,0,93,1
41269,Operations,region_13,Bachelor's,f,other,1,37,3,10,0,0,66,0
57169,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,27,3,5,1,0,41,1
44809,Technology,region_10,Master's & above,m,sourcing,2,42,5,10,0,0,80,1
74188,HR,region_2,Bachelor's,f,sourcing,1,31,3,3,0,0,49,0
45898,Finance,region_23,Bachelor's,m,other,1,33,1,7,1,0,60,1
39669,Operations,region_2,Master's & above,f,other,1,51,3,12,0,1,73,1
46839,Sales & Marketing,region_17,Master's & above,m,sourcing,1,39,3,4,0,0,51,0
64886,Technology,region_23,Master's & above,m,other,2,35,4,2,0,0,79,0
50360,Analytics,region_12,Bachelor's,m,other,1,26,5,2,1,0,85,0
8469,HR,region_26,Bachelor's,m,sourcing,1,29,4,2,1,0,51,1
6825,Operations,region_22,Bachelor's,m,sourcing,2,27,4,4,1,0,96,1
33436,Operations,region_16,Bachelor's,f,other,1,43,3,6,1,0,62,0
30078,Analytics,region_2,Bachelor's,m,sourcing,1,40,4,6,0,0,84,0
32463,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,34,5,10,1,0,47,0
30239,Procurement,region_26,Bachelor's,m,sourcing,1,38,3,3,1,0,72,0
33762,Sales & Marketing,region_2,Master's & above,m,other,1,41,3,4,1,0,45,1
15655,Analytics,region_23,Master's & above,m,sourcing,1,40,3,7,0,0,85,0
23832,Operations,region_15,Bachelor's,m,sourcing,1,37,3,7,1,0,55,1
65573,Technology,region_27,Bachelor's,f,sourcing,1,28,3,2,1,0,80,1
37753,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,33,4,7,0,0,51,0
33411,Analytics,region_2,Bachelor's,m,other,1,28,4,4,1,0,81,1
1393,Procurement,region_15,Bachelor's,f,other,1,29,5,5,1,0,71,1
4764,Technology,region_7,Bachelor's,f,other,1,31,3,5,1,0,83,1
11091,Procurement,region_26,Master's & above,m,other,1,38,3,2,1,0,71,1
76995,Procurement,region_3,Bachelor's,m,other,2,30,3,4,1,0,71,1
23702,Technology,region_31,Bachelor's,m,sourcing,1,25,4,3,1,1,86,1
70388,Operations,region_2,Bachelor's,m,sourcing,1,40,3,8,1,0,58,1
55168,Sales & Marketing,region_7,Master's & above,m,sourcing,1,51,5,3,0,0,49,0
77245,Legal,region_2,Bachelor's,f,other,1,28,3,2,1,0,61,1
31655,Analytics,region_28,Master's & above,m,other,1,35,2,2,1,0,85,1
28929,Sales & Marketing,region_1,Bachelor's,m,other,2,29,3,4,0,1,99,1
56678,Sales & Marketing,region_2,Master's & above,m,sourcing,3,35,1,3,0,0,50,0
25061,Technology,region_7,Master's & above,m,sourcing,1,33,2,2,1,0,78,1
51202,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,29,3,6,1,0,52,1
34531,Technology,region_22,Bachelor's,m,other,3,27,3,3,1,1,72,1
54253,Sales & Marketing,region_6,Bachelor's,m,other,2,27,1,4,0,0,55,0
71786,Procurement,region_16,Bachelor's,m,sourcing,1,36,4,10,1,0,67,1
28023,Operations,region_15,Bachelor's,f,other,1,39,2,9,1,0,57,1
77261,Sales & Marketing,region_22,Master's & above,m,other,1,38,1,6,0,0,50,0
34210,Procurement,region_2,Master's & above,m,sourcing,1,41,3,11,0,0,83,1
13697,Operations,region_15,Master's & above,m,referred,2,36,5,8,0,0,58,0
15332,HR,region_22,Bachelor's,f,referred,1,29,4,7,1,0,52,0
31799,Sales & Marketing,region_16,Bachelor's,f,other,1,44,2,5,0,0,49,0
4927,Operations,region_23,Bachelor's,m,other,1,29,1,4,1,0,63,0
54778,Analytics,region_7,Master's & above,m,sourcing,2,38,5,7,0,0,88,1
31567,Sales & Marketing,region_32,Bachelor's,m,other,1,32,3,7,1,0,53,0
34963,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,38,1,7,0,0,48,0
47800,Technology,region_2,Master's & above,m,sourcing,2,46,5,6,1,0,78,1
32576,Technology,region_2,Master's & above,m,other,1,56,3,19,0,0,83,0
10061,Sales & Marketing,region_25,Master's & above,m,other,1,40,3,19,0,0,48,0
44714,Technology,region_22,Master's & above,m,sourcing,1,47,5,19,1,0,72,1
41841,HR,region_2,Master's & above,f,sourcing,1,56,5,7,0,0,96,1
66480,Operations,region_7,Master's & above,m,other,1,42,4,9,0,0,77,1
65089,HR,region_21,Master's & above,f,other,1,38,3,3,1,0,52,1
40090,Analytics,region_22,Master's & above,m,other,2,34,4,3,0,0,82,0
74060,Procurement,region_8,Master's & above,f,other,1,35,3,8,1,0,71,1
19367,Finance,region_7,Bachelor's,f,sourcing,1,28,3,3,0,0,64,0
20453,Analytics,region_20,Bachelor's,m,other,2,32,4,7,0,0,86,0
63332,Finance,region_14,Bachelor's,m,sourcing,1,32,4,5,1,0,62,0
25976,Technology,region_22,Bachelor's,m,other,1,37,2,7,0,0,80,0
13286,Sales & Marketing,region_20,Master's & above,m,other,1,32,3,4,0,0,48,0
65857,Technology,region_2,Master's & above,f,referred,1,60,3,5,0,0,78,0
46815,Operations,region_4,Bachelor's,m,sourcing,1,26,5,6,0,0,58,0
62669,Legal,region_22,Bachelor's,m,sourcing,1,28,5,4,1,0,61,0
3408,Technology,region_16,Bachelor's,m,other,2,36,5,4,1,0,81,1
23783,Analytics,region_7,Bachelor's,m,sourcing,2,36,3,3,0,0,81,0
4403,Operations,region_32,Bachelor's,f,sourcing,1,37,3,3,1,0,62,0
34976,Sales & Marketing,region_7,Master's & above,f,sourcing,1,36,2,10,0,0,47,0
71914,Procurement,region_14,Bachelor's,m,other,1,33,2,2,0,0,71,0
38530,Sales & Marketing,region_2,Bachelor's,m,other,1,44,4,14,0,0,58,1
5407,Technology,region_7,Bachelor's,m,sourcing,1,34,5,10,1,0,82,1
25583,Technology,region_8,Master's & above,m,other,1,33,2,8,0,0,82,1
68187,Procurement,region_31,Master's & above,f,sourcing,1,33,2,7,1,0,70,1
28924,Sales & Marketing,region_4,Bachelor's,f,other,1,28,5,4,0,0,52,0
57071,Analytics,region_22,Bachelor's,m,sourcing,1,34,3,3,1,0,83,0
23378,Operations,region_21,Bachelor's,m,other,2,35,5,10,1,0,56,0
44764,Operations,region_32,Bachelor's,f,other,1,42,5,15,0,0,65,0
6511,Analytics,region_7,Bachelor's,m,sourcing,2,29,5,2,0,0,86,1
71421,Sales & Marketing,region_28,Master's & above,m,sourcing,1,44,2,14,1,0,48,1
73116,Technology,region_26,Bachelor's,m,sourcing,1,24,4,2,0,0,78,0
35135,Operations,region_27,Master's & above,m,other,1,49,4,19,1,0,60,0
20765,Technology,region_20,Master's & above,f,other,3,36,5,8,1,0,78,0
8464,Technology,region_5,Bachelor's,f,sourcing,1,26,3,3,0,0,82,0
42989,Operations,region_22,Master's & above,f,sourcing,1,60,5,11,1,0,59,0
21407,Procurement,region_21,Bachelor's,m,other,2,40,3,6,1,0,73,1
41769,Operations,region_32,Bachelor's,m,sourcing,1,32,3,8,0,0,98,1
16598,Finance,region_2,Below Secondary,m,sourcing,1,25,3,2,1,0,58,1
57306,Analytics,region_29,Bachelor's,f,other,1,32,2,4,0,0,84,0
41953,Technology,region_5,Master's & above,m,other,1,49,3,21,0,0,79,0
66059,Operations,region_7,Bachelor's,m,sourcing,2,31,3,4,0,0,61,0
47455,Sales & Marketing,region_2,Master's & above,m,other,1,44,4,16,0,0,49,0
70433,Finance,region_10,Master's & above,m,other,1,32,5,6,1,0,60,0
44005,Operations,region_7,Bachelor's,m,other,1,41,3,7,0,0,54,0
36735,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,24,1,2,0,0,48,0
76664,Operations,region_2,Bachelor's,f,referred,1,38,5,3,0,0,78,1
34566,Finance,region_19,Bachelor's,m,other,1,35,4,6,0,0,61,0
47582,Sales & Marketing,region_7,Bachelor's,m,other,1,44,3,16,0,0,49,0
29317,Operations,region_2,Bachelor's,m,other,1,37,3,10,0,1,76,1
19730,Technology,region_7,Master's & above,f,sourcing,1,51,5,3,0,0,93,1
74784,Sales & Marketing,region_23,Bachelor's,m,other,1,27,5,2,0,0,46,0
45332,Procurement,region_21,Bachelor's,m,other,1,35,4,3,0,0,72,0
22305,Operations,region_15,Bachelor's,m,other,1,48,3,6,1,0,56,0
2315,Sales & Marketing,region_13,Master's & above,m,sourcing,1,31,5,5,1,0,53,1
61689,Sales & Marketing,region_4,Master's & above,f,other,1,37,5,4,1,0,49,1
45303,Sales & Marketing,region_30,Bachelor's,m,other,1,27,1,3,0,0,51,0
38706,Sales & Marketing,region_7,Master's & above,f,other,1,42,3,15,0,0,49,0
22608,Finance,region_2,Bachelor's,f,sourcing,3,33,3,7,0,0,63,0
34048,Operations,region_2,Bachelor's,f,other,1,48,4,7,1,0,59,0
67438,Operations,region_2,Bachelor's,f,sourcing,1,51,5,22,1,0,58,1
67950,Finance,region_7,Bachelor's,m,other,2,30,3,3,0,0,70,1
57488,HR,region_7,Master's & above,m,sourcing,1,35,3,2,0,0,49,0
38048,Operations,region_13,Bachelor's,f,sourcing,1,42,3,10,0,0,57,0
18913,Procurement,region_26,Bachelor's,m,other,1,32,2,9,0,0,67,0
15422,HR,region_15,Master's & above,m,sourcing,1,34,1,6,0,0,47,0
71390,Sales & Marketing,region_23,Master's & above,m,other,1,33,5,6,0,0,46,0
15221,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,33,4,6,1,0,60,1
21498,Analytics,region_2,Bachelor's,m,sourcing,2,30,5,7,1,0,87,0
62634,Operations,region_22,Bachelor's,m,sourcing,2,29,3,2,0,0,59,0
23423,Finance,region_22,Bachelor's,m,other,1,28,3,6,1,0,60,1
8271,Analytics,region_3,Bachelor's,m,sourcing,1,30,3,3,1,0,88,1
8514,R&D,region_2,Master's & above,m,sourcing,2,37,5,7,0,0,83,0
49135,Procurement,region_2,Bachelor's,m,other,1,32,3,9,0,1,83,1
49588,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,36,5,5,1,0,51,1
33277,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,50,3,5,1,0,52,0
42647,Operations,region_22,Bachelor's,m,other,1,27,5,4,1,0,61,1
18891,Finance,region_2,Master's & above,m,other,1,42,3,11,0,0,61,0
55354,Operations,region_15,Bachelor's,f,sourcing,1,33,4,7,1,1,60,1
37707,Sales & Marketing,region_16,Master's & above,m,sourcing,1,37,5,8,0,1,60,1
69851,Technology,region_20,Bachelor's,f,other,1,29,2,4,0,0,79,0
67565,Sales & Marketing,region_2,Master's & above,f,other,1,36,4,7,0,0,63,1
19383,Operations,region_4,Bachelor's,f,other,1,34,4,7,0,0,67,1
41026,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,29,3,4,0,0,48,0
41256,Procurement,region_22,Bachelor's,f,other,2,31,3,4,1,0,64,0
25769,Analytics,region_32,Bachelor's,m,other,1,35,5,8,1,0,86,0
30716,Operations,region_11,Master's & above,m,other,2,42,3,5,1,0,62,0
26226,Operations,region_4,Master's & above,m,other,1,37,5,4,0,0,69,1
22630,Finance,region_15,Bachelor's,m,sourcing,1,32,4,6,0,0,61,0
78285,Sales & Marketing,region_27,Master's & above,m,other,1,42,3,2,1,0,94,1
26574,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,32,4,6,1,0,47,1
64542,Operations,region_22,Bachelor's,m,other,1,30,3,4,1,1,59,1
66550,Operations,region_7,Master's & above,f,sourcing,1,31,4,3,1,0,61,1
21189,Sales & Marketing,region_4,Bachelor's,m,other,1,41,3,10,1,0,48,0
4794,Sales & Marketing,region_27,Bachelor's,m,other,1,32,5,4,1,0,55,1
34163,Sales & Marketing,region_28,Master's & above,f,sourcing,1,34,5,6,0,0,46,0
6109,Operations,region_7,Bachelor's,m,other,1,30,3,2,0,0,60,0
22334,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,28,5,4,0,0,50,0
58995,Finance,region_2,Bachelor's,m,other,1,36,5,8,0,0,62,0
21939,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,33,3,5,0,0,51,0
27543,Operations,region_4,Master's & above,m,sourcing,1,44,3,15,1,0,61,1
56955,Technology,region_22,Master's & above,m,sourcing,1,32,3,3,1,0,82,1
62508,Sales & Marketing,region_7,Master's & above,m,sourcing,1,34,1,7,1,0,48,1
67831,Sales & Marketing,region_28,Master's & above,m,other,1,32,5,7,0,1,85,1
11158,Operations,region_31,Bachelor's,m,other,1,34,5,9,1,0,59,0
72003,Analytics,region_2,Bachelor's,m,other,1,33,3,10,1,0,85,1
20367,Operations,region_15,Bachelor's,m,other,1,42,5,20,1,0,60,0
13414,Operations,region_22,Master's & above,m,other,1,47,5,17,0,0,70,1
53958,Sales & Marketing,region_21,Bachelor's,m,other,1,37,3,10,0,0,51,0
43757,HR,region_27,Bachelor's,f,other,1,38,3,9,0,0,48,0
61465,Procurement,region_22,Bachelor's,m,other,1,29,3,2,0,0,69,0
45945,Operations,region_2,Bachelor's,m,sourcing,1,29,5,2,1,0,63,0
18183,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,50,3,7,0,0,49,0
34483,Finance,region_26,Bachelor's,m,sourcing,1,31,5,5,0,1,67,1
